id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts2378,s2378,movie,the nut job,peter lepeniotis,"will arnett, brendan fraser, gabriel iglesias, jeff dunham, liam neeson, katherine heigl, stephen lang, maya rudolph, sarah gadon, james rankin","canada, south korea, united states",2020-06-18,2014,pg,"children & family movies, comedies","when his grouchy attitude gets him kicked out of the park, surly the squirrel hatches a plan to rob maury's nut shop to stock up for winter.",85,min
ts2379,s2379,tv show,the order,,"jake manley, sarah grey, max martini, matt frewer, adam dimarco, katharine isabelle, louriza tronco, aaron hale, devery jacobs, thomas elms, dylan playfair, ian tracey, sam trammell",united states,2020-06-18,2020,tv-ma,"international tv shows, tv dramas, tv horror","out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic.",2,seasons
ts2380,s2380,movie,an evening with beverly luff linn,jim hosking,"aubrey plaza, emile hirsch, jemaine clement, craig robinson, matt berry, zach cherry, maria bamford, michael d. cohen, sky elobar, jacob wysocki, john kerry, bettina devin, gil gex","united kingdom, united states",2020-06-17,2018,r,"comedies, independent movies","when an unhappily married woman discovers a man from her past has a role in a local theater production, she'll do anything to reconnect with him.",108,min
ts2381,s2381,movie,riding faith,paco aguilar,"john schneider, t.c. stallings, grace van dien, marisa brown, jimmy deshler",united states,2020-06-17,2020,tv-pg,"children & family movies, dramas, faith & spirituality","following her father's death, a young woman struggles to help her mother keep the family ranch afloat while preserving a special bond with her horse.",81,min
ts2382,s2382,movie,last flight to abuja,obi emelonye,"omotola jalade-ekeinde, hakeem kae-kazim, jim iyke, ali nuhu, jide kosoko, anthony monjaro, jennifer oguzie, uru eke, celine loader","nigeria, united kingdom",2020-06-16,2012,tv-14,"dramas, international movies","when disaster strikes mid-flight, a commercial plane's frantic passengers confront their pasts and the possibility of death. based on true events.",76,min
ts2383,s2383,movie,the darkness,greg mclean,"kevin bacon, radha mitchell, david mazouz, lucy fry, matt walsh, jennifer morrison, parker mack, paul reiser, ming-na wen, tara lynne barr",united states,2020-06-16,2016,pg-13,"horror movies, thrillers","after bringing home a set of mysterious stones from the grand canyon, a boy unleashes an ancient force that begins to terrorize his family.",92,min
ts2384,s2384,tv show,the chase,,"brooke burns, mark labbett",united states,2020-06-15,2015,tv-pg,reality tv,"brooke burns hosts this game show in which three contestants square off to answer fast-paced questions against ""the beast,"" a trivia know-it-all.",2,seasons
ts2385,s2385,movie,the show must go on: the queen + adam lambert story,,"adam lambert, brian may, roger taylor","united kingdom, united states",2020-06-15,2019,tv-ma,"documentaries, music & musicals","with rare footage and candid interviews, this documentary details the serendipitous pairing of legendary rock band queen and powerhouse adam lambert.",85,min
ts2386,s2386,movie,underdogs,juan josé campanella,"ariana grande, nicholas hoult, matthew morrison, eugenio derbez, taran killam, bobby moynihan, bella thorne, jay pharoah, dan patrick, shawn mendes, brooklyn beckham, chazz palminteri, john leguizamo, mel brooks, rupert grint, rob brydon, anthony head, ralf little, eve ponsonby, peter serafinowicz, alex norton, alistair mcgowan, ezequiel cipols","argentina, spain",2020-06-15,2013,pg,"children & family movies, sports movies","when his archenemy returns to settle a score, a foosball ace and his magically incarnated team must save the town and woo back his girl.",85,min
ts2387,s2387,movie,wira,adrian teh,"hairul azreen, fify azmi, ismi melinda, hilal azman, dain said, yayan ruhian, henley hii, josiah hogan",malaysia,2020-06-15,2019,tv-14,"action & adventure, dramas, international movies","after a long stint in the army, an ex-lieutenant returns home and enters an underground mma match to take on a local mobster and protect his family.",108,min
ts2388,s2388,movie,4th republic,ishaya bako,"kate henshaw-nuttal, enyinna nwigwe, linda ejiofor, yakubu mohammed, bimbo manuel, sani mu’azu, emil hirai-garuba, rekiya ibrahim atta",nigeria,2020-06-13,2019,tv-ma,"dramas, international movies, thrillers","after the election-night murder of her campaign manager at a polling site, a gubernatorial candidate challenges the corrupt incumbent's victory.",120,min
ts2389,s2389,tv show,alexa & katie,,"paris berelc, isabel may, tiffani thiessen, emery kelly, jolie jenkins, kerri medders, finn carr, eddie shin",united states,2020-06-13,2020,tv-g,"kids' tv, tv comedies","alexa is battling cancer. but with her best friend, katie, by her side, she's also starting high school – and ready for whatever comes next.",4,seasons
ts2390,s2390,movie,asura guru,a. raajdheep,"vikram prabhu, subbaraju, mahima nambiar, yogi babu, jagan",india,2020-06-13,2020,tv-14,"dramas, international movies","for a tech-savvy thief, elaborate robberies and evading the police are second nature until a private detective is hired to investigate his latest heist.",117,min
ts2391,s2391,tv show,how to get away with murder,,"viola davis, billy brown, alfred enoch, jack falahee, katie findlay, aja naomi king, matt mcgorry, karla souza, charlie weber, liza weil",united states,2020-06-13,2020,tv-14,"crime tv shows, tv dramas, tv mysteries","brilliant criminal defense attorney and law professor annalise keating, plus five of her students, become involved in a twisted murder case.",6,seasons
ts2392,s2392,movie,milea,"fajar bustomi, pidi baiq","iqbaal ramadhan, vanesha prescilla, ira wibowo, bucek, happy salma, farhan, maudy koesnaedi, jerome kurnia",indonesia,2020-06-13,2020,tv-14,"dramas, international movies, romantic movies","years after his teen romance with milea, a now-adult dilan tells his version of their love story when a high school reunion brings them back together.",100,min
ts2393,s2393,movie,axone,nicholas kharkongor,"sayani gupta, lin laishram, tenzing dalha, dolly ahluwalia, vinay pathak, lanuakam ao, rohan joshi, adil hussain, asenla jamir",india,2020-06-12,2020,tv-ma,"comedies, dramas, independent movies","in delhi, friends from northeast india prepare a pungent delicacy for a wedding party, sparking conflict and comedy with their unaccustomed neighbors.",101,min
ts2394,s2394,movie,da 5 bloods,spike lee,"delroy lindo, jonathan majors, clarke peters, norm lewis, isiah whitlock jr., mélanie thierry, paul walter hauser, jasper pääkkönen, johnny nguyen, chadwick boseman",united states,2020-06-12,2020,r,"action & adventure, dramas",four african american veterans return to vietnam decades after the war to find their squad leader's remains — and a stash of buried gold. from spike lee.,156,min
ts2395,s2395,tv show,dating around,,,,2020-06-12,2020,tv-ma,"reality tv, romantic tv shows","in each episode of flirtations and fails, one real-life single navigates five blind dates. the mission: find one match worthy of a second date.",2,seasons
ts2396,s2396,tv show,f is for family,,"bill burr, laura dern, justin long, debi derryberry, sam rockwell","united states, france, canada",2020-06-12,2020,tv-ma,tv comedies,"follow the murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his tv.",4,seasons
ts2397,s2397,tv show,frank elstner: just one last question,,"klaas heufer-umlauf, joko winterscheidt, lena meyer-landrut, charlotte roche, daniel brühl, frank elstner",germany,2020-06-12,2020,tv-ma,"international tv shows, stand-up comedy & talk shows","in his farewell show, legendary german host frank elstner digs deep and savors his discussions with stars such as daniel brühl and lena meyer-landrut.",1,season
ts2398,s2398,movie,jo koy: in his elements,michael mckay,"jo koy, andrew lopez, joey guila, andrew orolfo",united states,2020-06-12,2020,tv-ma,stand-up comedy,"jo koy brings the laughs and beats to manila, spotlighting local culture in a one-of-a-kind show featuring filipino american comedians, djs and b-boys.",55,min
ts2399,s2399,movie,okko's inn,kitaro kosaka,"seiran kobayashi, nana mizuki, satsumi matsuda, rina endo, etsuko kozakura, yoko asagami, teiyu ichiryusai, masaki terasoma, hirohide yakumaru, anju suzuki, osamu shitara, mikako komatsu, horan chiaki, koichi yamadera, fumiko orikasa",japan,2020-06-12,2018,pg,"anime features, children & family movies","after losing her parents, a young girl learns about grief and healing from a friendly ghost who lives in her grandmother's traditional japanese inn.",96,min
ts2400,s2400,tv show,one piece,,"mayumi tanaka, akemi okamura, kazuya nakai, kappei yamaguchi, hiroaki hirata, ikue otani, yuriko yamaguchi, kazuki yao, cho",japan,2020-06-12,2002,tv-14,anime series,monkey d. luffy sails with his crew of straw hat pirates through the grand line to find the treasure one piece and become the new king of the pirates.,4,seasons
ts2401,s2401,tv show,the search,,"darío yazbek, diana bovio, regina blandón, adrián ladrón, verónica bravo, antonio arochi, mario alberto monroy, vianey rodríguez, maría aura, daniel haddad, fernando bonilla, olinca velázquez, damayanti quintanar, adriana llabrés, alejandro calva, silverio palacios, edmundo vargas, anabel ferreira",mexico,2020-06-12,2020,tv-ma,"crime tv shows, international tv shows, spanish-language tv shows","when a girl vanishes from a suburb near mexico city, the personal goals of some involved in the case muddy the search. based on a true story.",1,season
ts2402,s2402,tv show,the woods,,"grzegorz damięcki, agnieszka grochowska, hubert miłkowski, wiktoria filus, jacek koman, krzysztof zarzecki, ewa skibińska, martyna byczkowska, roman gancarczyk, adam wietrzyński","poland, united states",2020-06-12,2020,tv-ma,"crime tv shows, international tv shows, tv dramas",evidence found on the body of a homicide victim sparks hope in a prosecutor that his sister who disappeared 25 years earlier could still be alive.,1,season
ts2403,s2403,movie,from a to b,ali f. mostafa,"fahad albutairi, shadi alfons, fadi rifaai, samer al masri, wonho chung, leem lubany, maha abou ouf, ahd, yousra el lozy, ali suliman, khaled abol naga, madeline zima","united arab emirates, jordan, lebanon, saudi arabia",2020-06-11,2014,tv-ma,"comedies, dramas, international movies","to celebrate the memory of their pal who passed away, three estranged friends attempt to reconnect on an eventful road trip from abu dhabi to beirut.",104,min
ts2404,s2404,movie,menahi,ayman makram,"fayez al-malki, mona wasef, abdel imam abdullah, reem abdel aziz, dana jabr, emad al youssef, remas mansoor, khalid mengah",saudi arabia,2020-06-11,2008,tv-14,"comedies, international movies","a stranger to civilian life, a young saudi farmer travels to dubai, where he experiences a series of hilarious misadventures.",101,min
ts2405,s2405,tv show,curon,,"valeria bilello, luca lionello, federico russo, margherita morchio, anna ferzetti, alessandro tedeschi, juju di domenico, giulio brizzi, max malatesta",italy,2020-06-10,2020,tv-ma,"international tv shows, tv dramas, tv horror","after 17 years, a woman returns home with her teenage twins. when she mysteriously vanishes, her children must reckon with a shadowy family legacy.",1,season
ts2406,s2406,tv show,dc's legends of tomorrow,rob seidenglanz,"victor garber, brandon routh, caity lotz, franz drameh, amy pemberton, dominic purcell, maisie richardson-sellers, nick zano, arthur darvill, wentworth miller, tala ashe, adam tsekhman, christina brucato, simon merrells, nils hognestad, jes macallan, keiynan lonsdale",united states,2020-06-10,2020,tv-14,"tv action & adventure, tv sci-fi & fantasy","a mysterious ""time master"" from the future unites an unlikely group of superheroes and villains to save the world from a powerful evil.",5,seasons
ts2407,s2407,tv show,lenox hill,,,united states,2020-06-10,2020,tv-ma,"docuseries, reality tv, science & nature tv",four doctors at new york's storied lenox hill hospital balance their personal lives and their dedication to their patients in this documentary series.,1,season
