id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts657,s657,tv show,housebroken,,,,2021-06-01,2021,tv-pg,"adult animation, comedy, sitcom","""housebroken"" is an animated series following a group of neighborhood pets and stray animals as they work through their issues inside and outside their therapy group. honey, a standard poodle, opens her living room for the group to come and support each other through the misery, mayhem and majesty that is being a pet. honey also struggles with her own problems, such as her arranged (by her human) marriage with chief, a sloppy st. bernard who enjoys eating socks and licking himself. the group includes shel, a sex-positive tortoise with intimacy issues and a knack for choosing unconventional partners; tabitha, an aging persian cat beauty queen, trying to adjust to life off the cat show circuit; the gray one, a street smart cat who lives with about 30 other cats and has his one eye on tabitha; chico, a chonky, co-dependent and very naive cat; and the group's newest member, diablo, an anxious, sweater-wearing terrier who has an obsessive compulsive disorder.",1,season
ts658,s658,movie,hud,,,united states,2021-06-01,1963,tv-14,"action, adventure, drama","life is hard on a texas ranch, and the owner is not helped by his arrogant ne'er-do-well son, who is a bad influence on the household. the winner of 3 academy awards including best actress.",112,min
ts659,s659,tv show,inside missguided,,,,2021-06-01,2020,g,reality,"nitin passi, ceo and founder of britain’s fastest growing fashion brand, has set his sights on becoming the first british asian billionaire. to get there, he and his predominantly all-female workforce must take risks. but after eight years of enormous success, missguided crashed. they lost £26 million in 2018 and nitin is now spending more than ever before to bring his business back to glory. this is an exploration of one of the uk’s fastest growing and most profitable industries: fast fashion. an industry that’s dominated by young entrepreneurial british asians. whilst there’s an extraordinary story to be told in the success and future plans of missguided, there’s a cost beyond the price tag. the company must address the way it operates globally, and how to move forward in an everchanging, ever-ethical clothing industry.",1,season
ts660,s660,tv show,into,,,,2021-06-01,2020,g,documentaries,documentary on the world of bdsm and kink.,1,season
ts661,s661,movie,last chance harvey,,,,2021-06-01,2008,pg-13,"drama, romance",legendary oscar(r) winners dustin hoffman and emma thompson star in this story of unexpected romance set in london.,93,min
ts662,s662,movie,revolutionary road,,,,2021-06-01,2008,r,"drama, romance",'titanic' stars leonardo dicaprio and kate winslet reteam in this acclaimed drama about a young couple's crumbling marriage in 1955.,119,min
ts663,s663,movie,rules of engagement,,,,2021-06-01,2000,r,"black stories, comedy, drama",tommy lee jones and samuel l. jackson star in this riveting saga of a veteran marine who is made the scapegoat of an ill-fated mission.,128,min
ts664,s664,movie,savage state,,,,2021-06-01,2019,g,"adventure, drama","american civil war breaks out and a family of french colonists decides to go back to france. edmond, madeleine, and their three daughters have to cross the whole country to reach new-york, led by the mysterious and dangerous mercenary, victor.",121,min
ts665,s665,tv show,sex party 101,,,,2021-06-01,2019,g,documentaries,"an honest exploration of sex clubs, from etiquette standards to daily life. this documentary breaks taboos to search for the truth.",1,season
ts666,s666,movie,silence,,,,2021-06-01,2016,r,"drama, history",silence tells the story of two christian missionaries who face the ultimate test of faith when they travel to japan in search of their missing mentor – at a time when christianity was outlawed and their presence forbidden.,161,min
ts667,s667,movie,switchback,,,,2021-06-01,1997,r,"crime, mystery, thriller","frank lacrosse, an fbi agent, steps outside his job to find a brilliant serial killer who has kidnapped his son and becomes involved in a vicious game of cat and mouse.",118,min
ts668,s668,movie,the adventures of tintin: the secret of the unicorn,,,,2021-06-01,2011,pg,"action, adventure, family",tintin and his friends discover directions to a sunken ship commanded by capt. haddock's ancestor and go off on a treasure hunt.,107,min
ts669,s669,movie,the cookout,,,united states,2021-06-01,2004,pg-13,"black stories, comedy, drama","nba draftee, todd anderson, throws an old-fashioned cookout in his new upscale neighborhood.",88,min
ts670,s670,movie,the love letter,,,,2021-06-01,1999,pg-13,"comedy, drama, romance","in a small town where everyone knows everyone else's business, an anonymous love letter to an unknown person sends comedic, romantic sparks through several lonely people. with ellen degeneres.",87,min
ts671,s671,movie,the time machine,,,,2021-06-01,2002,pg-13,"action, adventure, science fiction","after the sudden and unexpected death of his fiancee spurs alexander hartdegen, a scientist, professor and inventor to build a time machine, which he hopes to use in an effort to change the past.",96,min
ts672,s672,movie,to die for,,,,2021-06-01,1995,r,"comedy, drama, thriller","nicole kidman is astounding as a newswoman dead-set on making it onto the small screen, whether herhusband wants her there or not.",106,min
ts673,s673,movie,walking tall,,,,2021-06-01,1973,r,"action, adventure, crime","based on true events in the life of tennessee sheriff buford pusser, who ""removes"" corruption in his county with a four-foot-long wooden club.",125,min
ts674,s674,movie,wayne's world 2,,,united states,2021-06-01,1993,pg-13,"comedy, music","the success of their tv show allows wayne campbell and garth algar to finally move out of their parents' homes, but now they have to figure out what to do with their lives.",95,min
ts675,s675,movie,young adult,,,united states,2021-06-01,2011,r,"comedy, drama, romance","a divorced writer from the midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",94,min
ts676,s676,tv show,duncanville,,,united states,2021-05-31,2020,tv-14,"adult animation, comedy, sitcom","“duncanville” is centered around a spectacularly average 15-year-old boy with a rich fantasy life, and the people in his world.",2,seasons
ts677,s677,movie,the donut king,,,,2021-05-31,2020,g,documentaries,everything you thought you knew about the donut begins with ted ngoy. this is the unlikely story of a cambodian refugee arriving in america in 1975 and building a multi-million-dollar empire baking america’s favorite pastry.,99,min
ts678,s678,movie,the world to come,,,,2021-05-31,2020,r,"drama, lgbtq+, romance","abigail is a grieving wife whose life changes with the arrival of a new neighbor, tallie. as the two women fall in love against the backdrop of the 19th century northeast, their connection intensifies inciting jealousy from their husbands.",105,min
